userId,UTag,TUTag,TagU,MonthU
88821,0.0001535,0.0325,0.00007763,0.08426
105207,0.003121,0.0294,0.001423,0.07249
72440,0.00005116,0.0063,0.00002588,0.08340
56055,0.001228,0.0041,0.001009,0.09322
56061,0.00005116,0.0016,0.00005175,0.09017
105214,0.002098,0.0237,0.003726,0.09322
121598,0.0005628,0.0493,0.0008539,0.07063
105216,0.004349,0.0221,0.007168,0.09322
23300,0.001126,0.0353,0.0008281,0.1026
88838,0.0001535,0.0145,0.0001294,0.07063
137993,0.00005116,0.0033,0.00002588,0.08876
137996,0.0001023,0.0017,0.0001294,0.08426
121612,0.00005116,0.0013,0.00002588,0.09322
72465,0.00005116,0.0001,0.00002588,0.1026
88850,0.0002047,0.0095,0.00002588,0.1026
6937,0.0003070,0.0383,0.0001811,0.08340
88857,0.00005116,0.006,0.00002588,0.07249
39707,0.003326,0.021,0.004658,0.08876
138011,0.00005116,0.0026,0.00002588,0.08426
121628,0.0003070,0.0074,0.0001811,0.1026
39710,0.00005116,0.0087,0.00002588,0.09322
23325,0.00005116,0.0092,0.00002588,0.09322
72480,0.0001535,0.0112,0.0001035,0.1026
121631,0.002302,0.0169,0.001579,0.09322
39714,0.0001023,0.0003,0.0001553,0.1083
23333,0.003684,0.0063,0.0006728,0.09017
88873,0.00005116,0.0005,0.00002588,0.08876
72492,0.00005116,0.0138,0.0001553,0.08876
23343,0.00005116,0.0096,0.00007763,0.1026
105264,0.0004605,0.0366,0.001035,0.08340
6961,0.0001023,0.0182,0.0001553,0.09322
23345,0.00005116,0.0131,0.00002588,0.07249
121650,0.0001023,0.027,0.0001035,0.08876
121658,0.0005116,0.0313,0.0009316,0.1026
6976,0.00005116,0.0352,0.00002588,0.1026
88896,0.00005116,0.0506,0.00002588,0.1026
88898,0.0007675,0.0243,0.0008281,0.07195
121666,0.00005116,0.0277,0.0001294,0.08340
23364,0.0005628,0.0294,0.0003105,0.07063
72518,0.0006651,0.0161,0.001087,0.1026
72519,0.00005116,0.0099,0.0001294,0.07063
121673,0.00005116,0.0399,0.0001294,0.08426
6988,0.02574,0.0098,0.02526,0.09322
138063,0.0001023,0.0001,0.00002588,0.09322
121684,0.003121,0.0288,0.0006987,0.08426
39766,0.002456,0.0292,0.0004917,0.1083
138072,0.005014,0.0021,0.004347,0.09017
23386,0.0006651,0.0116,0.0002846,0.07249
88924,0.00005116,0.0541,0.00002588,0.07195
72541,0.0002047,0.0292,0.00007763,0.07249
121692,0.00005116,0.0264,0.00007763,0.1026
72543,0.00005116,0.0506,0.00002588,0.08876
88928,0.0002558,0.0257,0.0001294,0.07249
39778,0.00005116,0.0003,0.00002588,0.09017
88932,0.00005116,0.0403,0.0001811,0.08876
56167,0.0005628,0.0284,0.0008539,0.07249
23400,0.0001023,0.0001,0.00002588,0.09322
88937,0.00005116,0.0026,0.00002588,0.07063
121707,0.00005116,0.0044,0.00002588,0.07195
138094,0.0001023,0.0239,0.00007763,0.05858
56174,0.005014,0.0151,0.002795,0.07249
23410,0.00005116,0.0001,0.00002588,0.1083
23412,0.0001023,0.0001,0.00005175,0.08426
121718,0.00005116,0.0108,0.00002588,0.07195
138103,0.005884,0.0167,0.007530,0.09322
7036,0.0002047,0.0192,0.0001035,0.09017
72572,0.0003070,0.0045,0.0001811,0.09017
7038,0.00005116,0.0001,0.00002588,0.09322
23428,0.003019,0.0154,0.002225,0.09322
121735,0.0002047,0.0006,0.0001035,0.1083
23433,0.005116,0.0119,0.002614,0.08876
39820,0.001279,0.0105,0.002148,0.09322
105357,0.00005116,0.0015,0.00002588,0.1026
7056,0.00005116,0.0008,0.00002588,0.08426
72598,0.0001023,0.0002,0.00005175,0.1026
138134,0.00005116,0.006,0.00002588,0.08340
138135,0.0001023,0.015,0.00007763,0.07565
56214,0.0001023,0.0079,0.00002588,0.1026
7066,0.0003070,0.0135,0.0002070,0.09017
105371,0.0002047,0.0171,0.0001553,0.08340
56221,0.0003070,0.0247,0.0003882,0.09322
56222,0.0004605,0.0425,0.0001294,0.08876
121760,0.002814,0.0231,0.0009833,0.07063
56226,0.008391,0.0188,0.007763,0.09322
138148,0.002865,0.0321,0.0004399,0.08876
39847,0.0007163,0.0247,0.0005434,0.1026
39849,0.00005116,0.0005,0.00002588,0.1083
56233,0.0001023,0.009,0.00005175,0.07195
39852,0.0002047,0.018,0.0001294,0.07565
56239,0.0001535,0.0371,0.0002846,0.07249
39859,0.002302,0.0259,0.002044,0.08426
138164,0.0004093,0.01,0.0002846,0.09017
56246,0.0008698,0.0222,0.0001294,0.1026
72633,0.0001023,0.0003,0.00005175,0.07249
89017,0.0005628,0.0053,0.0002846,0.09322
72636,0.00005116,0.0116,0.0001035,0.09322
138173,0.00005116,0.0069,0.00005175,0.1026
138176,0.0001535,0.0271,0.0002329,0.1083
56257,0.0003070,0.0246,0.0002588,0.08426
121794,0.001126,0.0349,0.0008798,0.07195
39880,0.0001023,0.0212,0.00007763,0.09322
138186,0.00005116,0.0524,0.00002588,0.08426
138187,0.00005116,0.0133,0.0001294,0.1026
121802,0.00005116,0.0042,0.00002588,0.09017
23504,0.0001023,0.0623,0.0001035,0.1026
72659,0.0001023,0.0007,0.00005175,0.09017
138200,0.003633,0.0146,0.002665,0.09322
105434,0.003940,0.0151,0.004347,0.09322
39902,0.0001023,0.0268,0.00005175,0.08340
138207,0.0002047,0.0387,0.0002588,0.08340
23518,0.0001023,0.0005,0.0001553,0.1026
138209,0.001330,0.0446,0.001035,0.07249
89054,0.00005116,0.0009,0.00002588,0.09017
138211,0.0001535,0.0264,0.00007763,0.07063
23523,0.001177,0.0042,0.0001294,0.07565
89059,0.0002558,0.0006,0.00007763,0.08426
72679,0.0001535,0.0184,0.0003882,0.09322
72684,0.0002558,0.0059,0.0003623,0.07249
23533,0.00005116,0.0001,0.00002588,0.07249
89069,0.0002558,0.0097,0.0001294,0.08426
105455,0.0001535,0.0276,0.0002846,0.09017
56308,0.002609,0.0252,0.003675,0.09017
39926,0.001126,0.0171,0.001579,0.07249
89080,0.0001023,0.0001,0.00005175,0.08426
138233,0.00005116,0.0367,0.00007763,0.07195
72700,0.001177,0.0329,0.002432,0.07565
121853,0.0003581,0.0144,0.0007246,0.09322
39934,0.00005116,0.0009,0.00002588,0.1083
39937,0.003633,0.0189,0.002795,0.1026
72710,0.0001023,0.0373,0.0002070,0.1083
56326,0.0001535,0.027,0.0003364,0.07195
56328,0.00005116,0.0001,0.00002588,0.09322
72714,0.00005116,0.0206,0.00007763,0.1026
138254,0.00005116,0.0533,0.00005175,0.09322
121870,0.00005116,0.0126,0.00002588,0.07565
7185,0.0004605,0.0169,0.0004658,0.09322
39954,0.0001023,0.0449,0.00005175,0.09322
23571,0.00005116,0.0541,0.00002588,0.05858
56342,0.001228,0.0136,0.002355,0.09017
72730,0.00005116,0.0104,0.00002588,0.08340
89115,0.0003581,0.0386,0.0003882,0.07195
72735,0.0003581,0.017,0.0004399,0.1026
39969,0.001023,0.0019,0.001087,0.09322
56354,0.00005116,0.0326,0.00007763,0.1026
56358,0.002814,0.0013,0.0002070,0.1026
105511,0.00005116,0.0408,0.00005175,0.07249
7208,0.00005116,0.0979,0.00007763,0.1026
72745,0.0001023,0.0081,0.00005175,0.07195
105512,0.00005116,0.0001,0.00002588,0.09017
138280,0.003837,0.0166,0.008125,0.09322
56362,0.0001535,0.0206,0.00005175,0.08340
23596,0.001023,0.012,0.001915,0.09322
138287,0.0001023,0.0411,0.00002588,0.05858
39984,0.0002047,0.0406,0.0001811,0.08426
138289,0.00005116,0.0085,0.00005175,0.09017
23599,0.0001023,0.0013,0.00005175,0.09322
23600,0.00005116,0.0281,0.00002588,0.07195
105524,0.00005116,0.0044,0.00005175,0.07249
39989,0.00005116,0.0471,0.0001294,0.09017
56370,0.0002558,0.0025,0.0001294,0.07195
121907,0.0004093,0.0001,0.00002588,0.05858
56372,0.0001023,0.0015,0.00005175,0.09017
121913,0.0002047,0.0518,0.0008539,0.09322
105530,0.0002047,0.0001,0.0001035,0.07195
105532,0.00005116,0.0198,0.00007763,0.08426
138301,0.005884,0.0192,0.007918,0.09322
72766,0.02302,0.0116,0.02218,0.09322
7231,0.0002047,0.0095,0.0001035,0.08426
56380,0.00005116,0.0085,0.00007763,0.09322
121917,0.0001023,0.0377,0.0001553,0.09322
23616,0.0001023,0.0478,0.00007763,0.1026
138307,0.0002047,0.0005,0.00002588,0.1083
89153,0.00005116,0.0453,0.00007763,0.1026
72774,0.00005116,0.0046,0.00002588,0.09322
40008,0.01397,0.017,0.01172,0.09322
56392,0.0001535,0.0277,0.0001035,0.1083
105547,0.0002558,0.0317,0.0003105,0.09322
121932,0.00005116,0.0146,0.00002588,0.07565
7247,0.0001023,0.0535,0.0001811,0.09322
40017,0.00005116,0.0003,0.00002588,0.07195
56402,0.00005116,0.0024,0.00002588,0.07565
105557,0.00005116,0.0001,0.00002588,0.08426
56405,0.00005116,0.0013,0.00002588,0.08426
23638,0.00005116,0.0593,0.00002588,0.07249
89178,0.00005116,0.0001,0.00002588,0.07249
89180,0.001177,0.0186,0.0003364,0.09017
105565,0.0001023,0.0378,0.0001035,0.1083
40032,0.0001023,0.0119,0.00005175,0.05858
121954,0.0001535,0.0174,0.0001294,0.09322
56420,0.003479,0.0055,0.0005952,0.09322
56421,0.00005116,0.026,0.0001553,0.07565
7270,0.00005116,0.0024,0.00002588,0.09017
89191,0.00005116,0.0728,0.00002588,0.08426
138345,0.0004605,0.024,0.001294,0.07195
105578,0.0002558,0.0109,0.0001553,0.07195
56428,0.00005116,0.1037,0.00002588,0.07249
121966,0.004912,0.0072,0.0005434,0.07565
23668,0.00005116,0.0501,0.0001035,0.09322
72828,0.00005116,0.0526,0.00002588,0.1026
89212,0.0006651,0.0261,0.0006469,0.09322
7296,0.00005116,0.0294,0.00005175,0.09322
72832,0.00005116,0.0491,0.00002588,0.1026
56451,0.0006651,0.019,0.0007763,0.09322
121987,0.0005628,0.0233,0.0006469,0.09322
40071,0.0002558,0.0386,0.0003105,0.1026
72839,0.00005116,0.0062,0.00002588,0.1026
7306,0.0001023,0.0118,0.0002846,0.07249
23695,0.002558,0.0254,0.002432,0.08876
89231,0.00005116,0.0021,0.00002588,0.07195
7315,0.001381,0.0414,0.001630,0.07063
40084,0.0002047,0.0049,0.0001035,0.08340
23700,0.001893,0.0128,0.0002329,0.08426
89239,0.00005116,0.0001,0.00002588,0.05858
56474,0.0001023,0.0003,0.00005175,0.1026
72860,0.00005116,0.0055,0.00002588,0.1026
40093,0.0001023,0.0313,0.00005175,0.09017
56478,0.0001023,0.0094,0.0002588,0.1083
89248,0.00005116,0.074,0.00002588,0.05858
23714,0.0002047,0.0466,0.0001294,0.09322
138404,0.00005116,0.0003,0.00002588,0.1026
40101,0.0007163,0.0067,0.0002846,0.08340
138406,0.0001023,0.0102,0.00007763,0.09322
89253,0.0001023,0.0159,0.00005175,0.07249
105640,0.00005116,0.0006,0.00002588,0.08876
105641,0.0002047,0.0326,0.0001035,0.07195
138414,0.001023,0.0387,0.001190,0.1026
105650,0.0007675,0.0288,0.0005175,0.08876
56500,0.001433,0.0191,0.001242,0.09322
7350,0.001893,0.0246,0.001190,0.1026
89274,0.002814,0.0112,0.002872,0.07249
23739,0.00005116,0.0542,0.00005175,0.1026
122044,0.003377,0.0226,0.002432,0.09322
7357,0.0001023,0.01,0.00005175,0.1083
122050,0.0001023,0.0008,0.00005175,0.08426
138436,0.01069,0.0128,0.005641,0.09322
138437,0.00005116,0.0001,0.00002588,0.1026
89285,0.00005116,0.0003,0.00005175,0.07249
105672,0.001177,0.0165,0.0008022,0.09322
56520,0.00005116,0.0063,0.00002588,0.09322
56521,0.00005116,0.019,0.00002588,0.1083
122058,0.004707,0.0182,0.005253,0.09322
56525,0.0001023,0.0238,0.00002588,0.07565
40142,0.0002047,0.0023,0.0001035,0.08426
138446,0.0004605,0.0235,0.0004658,0.1026
89294,0.00005116,0.0823,0.0001035,0.05858
122062,0.00005116,0.0335,0.00002588,0.09017
7378,0.0001023,0.028,0.00005175,0.07249
56533,0.003428,0.0082,0.001320,0.09017
7382,0.00005116,0.0181,0.00002588,0.07195
23766,0.0002558,0.011,0.0001035,0.07249
89307,0.00005116,0.0001,0.00002588,0.1026
23777,0.0001023,0.0348,0.0003105,0.09322
138472,0.00005116,0.0003,0.00002588,0.07195
89321,0.00005116,0.0053,0.00007763,0.09017
105707,0.00005116,0.034,0.0002588,0.08876
7404,0.00005116,0.0007,0.00007763,0.09322
40174,0.00005116,0.0037,0.00007763,0.07195
23790,0.00005116,0.0012,0.00002588,0.07565
89330,0.005730,0.0203,0.008177,0.07195
105715,0.00005116,0.0735,0.00002588,0.07063
72949,0.00005116,0.0119,0.00002588,0.07249
56568,0.0001535,0.0246,0.0006469,0.08876
40186,0.00005116,0.0192,0.00002588,0.09017
56570,0.0001023,0.0179,0.0001553,0.09017
72956,0.009670,0.0181,0.01061,0.09322
7421,0.0009210,0.0582,0.0002070,0.08426
56574,0.003121,0.0186,0.003804,0.09322
89351,0.0004605,0.0071,0.0002588,0.07249
7434,0.007009,0.0141,0.01488,0.09322
72971,0.001074,0.0062,0.0006728,0.09322
40205,0.00005116,0.0094,0.00002588,0.07565
72975,0.0002047,0.029,0.00007763,0.09322
56592,0.0004093,0.0179,0.0004399,0.09322
122129,0.0001535,0.0368,0.0002070,0.09017
72978,0.0001023,0.0135,0.00007763,0.08426
7443,0.002712,0.0111,0.001139,0.07195
89362,0.002302,0.0201,0.001061,0.09017
72983,0.00005116,0.0231,0.00002588,0.07195
40216,0.00005116,0.0572,0.00007763,0.09322
89371,0.0005116,0.0183,0.0001811,0.07195
72989,0.0003070,0.0084,0.00005175,0.05858
105757,0.009158,0.018,0.001630,0.08876
122143,0.00005116,0.0003,0.00002588,0.09322
23841,0.00005116,0.0153,0.00007763,0.1026
72998,0.001586,0.0085,0.0007504,0.1026
7466,0.00005116,0.004,0.00002588,0.07063
40234,0.00005116,0.0356,0.00005175,0.08876
89386,0.001637,0.0268,0.003571,0.08340
7469,0.0001023,0.0001,0.00005175,0.07249
23851,0.002712,0.012,0.001371,0.07249
23852,0.0001535,0.0105,0.00007763,0.1026
89392,0.0002558,0.0359,0.0001294,0.09017
122161,0.00005116,0.026,0.00002588,0.09322
105782,0.00005116,0.0003,0.00002588,0.08876
73015,0.0002558,0.0204,0.0001553,0.08426
23866,0.00005116,0.0476,0.00007763,0.1083
7487,0.001126,0.0169,0.002717,0.08426
7488,0.00005116,0.0256,0.00002588,0.08426
122176,0.0003070,0.0239,0.0005952,0.1026
122179,0.0004605,0.0364,0.0003105,0.08340
122181,0.0001535,0.0353,0.0001811,0.08876
23881,0.00005116,0.0365,0.00002588,0.09322
7503,0.0001023,0.0224,0.00005175,0.07565
23890,0.00005116,0.0096,0.00002588,0.09017
73043,0.0005628,0.0215,0.001397,0.07195
40280,0.0004093,0.0397,0.0002329,0.05858
89442,0.004349,0.0174,0.008177,0.07195
122219,0.0002047,0.038,0.0005952,0.1026
23918,0.00005116,0.0418,0.00007763,0.09322
56687,0.00005116,0.0405,0.00002588,0.09322
89454,0.001893,0.0166,0.0008539,0.07249
105841,0.00005116,0.0015,0.00007763,0.08426
23921,0.0002558,0.0255,0.0001035,0.07249
89456,0.0001535,0.0016,0.0001553,0.08426
23923,0.0001535,0.0213,0.0001294,0.1026
7541,0.00005116,0.0038,0.00007763,0.07195
7545,0.0002558,0.0048,0.0004658,0.09322
23937,0.00005116,0.0242,0.00002588,0.09017
7554,0.0001023,0.0263,0.0001294,0.07249
7557,0.00005116,0.0017,0.00002588,0.07249
73093,0.00005116,0.0001,0.00002588,0.05858
122245,0.00005116,0.0143,0.0001035,0.08876
7560,0.00005116,0.0014,0.00002588,0.07195
73097,0.00005116,0.0199,0.00002588,0.07063
73098,0.0001535,0.02,0.00007763,0.05858
23946,0.0001023,0.0562,0.00007763,0.1083
7565,0.0001535,0.032,0.0002070,0.09322
7566,0.0007675,0.0276,0.0001811,0.1026
40335,0.0001535,0.0188,0.0001811,0.07195
105872,0.00005116,0.0255,0.00007763,0.1026
105873,0.0006140,0.0604,0.0004399,0.1083
56720,0.00005116,0.0305,0.00002588,0.07565
40339,0.00005116,0.0558,0.0001035,0.08340
23955,0.0001535,0.0035,0.00007763,0.09322
122263,0.0001023,0.0362,0.0001035,0.07249
122266,0.00005116,0.0076,0.00002588,0.08426
23964,0.0002047,0.0251,0.0001811,0.1026
89503,0.0003070,0.0443,0.0002070,0.08426
56737,0.00005116,0.0378,0.00007763,0.1026
73123,0.001791,0.0172,0.0007504,0.08426
89508,0.00005116,0.0453,0.00007763,0.09322
122279,0.0002558,0.019,0.0003364,0.07249
7593,0.00005116,0.0017,0.00002588,0.08426
23978,0.00005116,0.0283,0.00005175,0.08876
7596,0.00005116,0.0014,0.00002588,0.08340
73132,0.003121,0.0096,0.009238,0.09322
23982,0.01709,0.01,0.02797,0.09322
23983,0.00005116,0.0138,0.00002588,0.09017
89519,0.00005116,0.0081,0.00005175,0.09017
89520,0.002354,0.0144,0.003131,0.08426
7606,0.001126,0.0109,0.002200,0.07195
7607,0.0004093,0.0227,0.0001811,0.07249
105910,0.00005116,0.0225,0.0001294,0.09322
89527,0.0001023,0.0113,0.0001294,0.05858
122301,0.0005628,0.0259,0.0009316,0.09017
122303,0.00005116,0.0641,0.00007763,0.07063
89538,0.0002047,0.022,0.0002588,0.05858
73157,0.00005116,0.0087,0.00002588,0.09322
122310,0.0001023,0.0173,0.00005175,0.09322
122318,0.00005116,0.0015,0.00002588,0.1026
40410,0.0001023,0.0313,0.0002329,0.1026
40412,0.00005116,0.0005,0.00002588,0.08426
89564,0.0002047,0.036,0.0002070,0.09017
7648,0.0001535,0.0221,0.0001294,0.09322
24034,0.00005116,0.0204,0.00002588,0.1026
73195,0.00005116,0.0406,0.00005175,0.07063
40430,0.00005116,0.0258,0.00002588,0.07195
7663,0.00005116,0.0021,0.00002588,0.1026
105967,0.00005116,0.0541,0.00002588,0.07063
105969,0.0004605,0.0166,0.0006728,0.05858
122354,0.00005116,0.0056,0.00005175,0.09322
73204,0.0001023,0.0062,0.00007763,0.08340
89590,0.0001535,0.0167,0.0001294,0.07249
7671,0.005270,0.0207,0.002846,0.09017
73207,0.0001023,0.0549,0.00007763,0.1083
40441,0.00005116,0.0528,0.00007763,0.1026
24056,0.0001535,0.0035,0.00007763,0.1026
24058,0.0001535,0.0562,0.00007763,0.1026
40446,0.001023,0.0187,0.0004140,0.08426
122368,0.00005116,0.0209,0.00007763,0.1026
122371,0.001330,0.0322,0.0002588,0.07063
40453,0.0002558,0.0163,0.0002070,0.07195
89609,0.0003581,0.0219,0.0004140,0.08426
73228,0.0001023,0.0135,0.00007763,0.07195
105996,0.0007675,0.0003,0.0004917,0.07195
105999,0.00005116,0.007,0.00005175,0.1026
89617,0.00005116,0.0142,0.0002329,0.07565
40466,0.001791,0.0229,0.004218,0.09322
89618,0.00005116,0.0231,0.00002588,0.08426
89621,0.0001023,0.0128,0.0002070,0.1026
73248,0.002865,0.0198,0.002976,0.07249
106019,0.00005116,0.0031,0.00002588,0.08426
73258,0.00005116,0.0523,0.00005175,0.1083
7723,0.007009,0.0012,0.00005175,0.08426
7724,0.00005116,0.0354,0.00002588,0.1026
24106,0.0002558,0.0125,0.0001553,0.09017
56879,0.0009721,0.0058,0.001837,0.09322
7728,0.00005116,0.0005,0.00002588,0.08340
7729,0.0007163,0.0131,0.0003623,0.08426
24112,0.003735,0.0085,0.0007504,0.07063
56881,0.00005116,0.0096,0.00005175,0.07063
56883,0.0006651,0.0272,0.001449,0.09017
122421,0.0001535,0.0068,0.00007763,0.05858
56889,0.0001023,0.0002,0.00005175,0.07195
89658,0.001023,0.023,0.001993,0.09017
24123,0.0004605,0.0143,0.0004399,0.08340
7743,0.00005116,0.0005,0.00002588,0.08876
24127,0.003274,0.0038,0.001604,0.09322
106049,0.0006651,0.0234,0.0008539,0.07565
40514,0.0001535,0.0245,0.0001035,0.1026
40517,0.0002047,0.0386,0.0001035,0.09322
24134,0.0001023,0.0189,0.0003623,0.1026
40521,0.0003581,0.0406,0.0001294,0.1083
24139,0.0002047,0.0201,0.00002588,0.1026
24143,0.001433,0.016,0.001397,0.09322
40532,0.00005116,0.0368,0.00002588,0.07565
106068,0.00005116,0.0005,0.00002588,0.08426
24148,0.001586,0.0473,0.0003882,0.1026
40539,0.00005116,0.056,0.00002588,0.09017
122459,0.00005116,0.0356,0.00002588,0.08340
56924,0.0002047,0.0345,0.0003105,0.09322
89693,0.001228,0.0011,0.0005175,0.07249
56926,0.00005116,0.0003,0.00002588,0.07063
40544,0.00005116,0.0765,0.00002588,0.09017
89695,0.0006140,0.0453,0.0006211,0.08876
122464,0.00005116,0.0259,0.00002588,0.1026
7783,0.00005116,0.0003,0.00002588,0.09322
24174,0.002968,0.0294,0.0005434,0.09017
89721,0.0003070,0.0265,0.001294,0.07249
24190,0.0004605,0.0316,0.001009,0.1026
56959,0.0003581,0.0276,0.0003364,0.09017
7808,0.0005116,0.0236,0.001630,0.08876
40577,0.00005116,0.0156,0.00002588,0.09017
89728,0.00005116,0.0524,0.00002588,0.1026
56961,0.00005116,0.0047,0.00007763,0.07565
122498,0.00005116,0.0001,0.00002588,0.07195
40581,0.00005116,0.0365,0.00002588,0.09017
24200,0.00005116,0.0458,0.00002588,0.09322
56969,0.0002047,0.0248,0.0002588,0.09322
40592,0.00005116,0.0088,0.00002588,0.09017
73361,0.0005628,0.0125,0.0006728,0.07565
122514,0.00005116,0.0352,0.00002588,0.09017
106132,0.00005116,0.0303,0.0001294,0.09322
56980,0.0001023,0.0065,0.0001553,0.09322
40598,0.001177,0.0301,0.002070,0.1026
24213,0.003428,0.0118,0.0004140,0.08426
122520,0.00005116,0.0214,0.00002588,0.08876
24219,0.0003070,0.0334,0.0001294,0.09322
122523,0.03904,0.0104,0.01819,0.09322
122524,0.0002558,0.0159,0.0001553,0.08340
40617,0.0002047,0.0095,0.0001035,0.1026
40618,0.0001023,0.0044,0.00005175,0.09017
24234,0.0001023,0.012,0.00005175,0.1026
106158,0.01182,0.0138,0.01459,0.09322
122544,0.0001535,0.0268,0.00007763,0.08340
7859,0.00005116,0.0126,0.00002588,0.07063
122549,0.00005116,0.0122,0.00002588,0.1083
24248,0.00005116,0.0392,0.0001035,0.07063
24254,0.00005116,0.0121,0.00007763,0.1026
122559,0.00005116,0.0004,0.00002588,0.08426
40643,0.002456,0.0159,0.004477,0.09322
89799,0.0001023,0.0434,0.00005175,0.08340
7880,0.007214,0.0099,0.003312,0.09322
106185,0.0001023,0.0333,0.0001294,0.05858
24265,0.00005116,0.0144,0.00007763,0.08340
7884,0.001228,0.0172,0.001656,0.08426
40652,0.00005116,0.0005,0.00002588,0.09017
57040,0.00005116,0.0702,0.00005175,0.07063
73425,0.0001023,0.0494,0.0001553,0.05858
24275,0.0002558,0.026,0.0004658,0.07195
7899,0.00005116,0.0361,0.00007763,0.09322
73435,0.001842,0.0089,0.0009316,0.07565
106203,0.00005116,0.0003,0.00005175,0.1026
57053,0.0001535,0.016,0.0001035,0.08426
57056,0.00005116,0.0006,0.00005175,0.09322
89825,0.0003581,0.0335,0.0004658,0.1083
73445,0.00005116,0.0246,0.0003623,0.08340
24293,0.00005116,0.0004,0.00002588,0.05858
24294,0.0001023,0.0003,0.00005175,0.09322
24295,0.0003581,0.0242,0.00007763,0.09017
122604,0.0001023,0.0258,0.0001553,0.09322
106221,0.0008698,0.0211,0.001320,0.07195
40688,0.0002047,0.0383,0.0003623,0.08876
7922,0.00005116,0.0009,0.00002588,0.07195
89843,0.00005116,0.0003,0.00005175,0.08426
24313,0.0002558,0.0122,0.0001294,0.1026
89849,0.0001023,0.0784,0.00005175,0.1026
57083,0.001228,0.0323,0.002976,0.08340
106236,0.00005116,0.0499,0.00007763,0.1026
89850,0.0004093,0.0316,0.0009575,0.09017
57089,0.0001023,0.0435,0.0002588,0.09017
7939,0.00005116,0.014,0.00002588,0.1026
57099,0.00005116,0.0004,0.00002588,0.1083
57100,0.0001535,0.0526,0.00002588,0.07063
40717,0.0005116,0.0039,0.0003364,0.09322
89869,0.005014,0.0203,0.006004,0.09322
40722,0.0008698,0.0085,0.001527,0.09322
40723,0.0001023,0.0498,0.00007763,0.08340
40724,0.00005116,0.0003,0.00002588,0.08340
122652,0.0001023,0.0001,0.00002588,0.05858
40734,0.00005116,0.0018,0.00002588,0.1026
89887,0.0001023,0.0002,0.0001035,0.09017
57121,0.00005116,0.0048,0.00007763,0.08876
89891,0.0005116,0.0238,0.0001294,0.09322
57124,0.0007163,0.0182,0.0008798,0.09322
73521,0.0003581,0.0013,0.0003882,0.05858
24371,0.00005116,0.0359,0.00002588,0.09322
7993,0.0006140,0.0196,0.0006211,0.08340
57147,0.001279,0.0142,0.0008281,0.09322
89917,0.00005116,0.0005,0.00002588,0.09322
40768,0.002149,0.019,0.001190,0.08876
24386,0.0008186,0.0131,0.0005693,0.07249
8004,0.00005116,0.0012,0.00002588,0.08876
40773,0.0001023,0.0001,0.00007763,0.07195
73542,0.002405,0.0224,0.002018,0.09322
106308,0.003530,0.0078,0.0002070,0.09322
24389,0.00005116,0.0001,0.00002588,0.07195
106313,0.00005116,0.0013,0.00002588,0.1026
122693,0.003940,0.0205,0.004296,0.09017
40782,0.001330,0.0068,0.0006987,0.07249
57166,0.0002047,0.0208,0.0001294,0.08876
122703,0.0002047,0.055,0.0001035,0.09322
40785,0.001126,0.029,0.002148,0.07249
57171,0.0008698,0.0146,0.0009833,0.09017
24404,0.00005116,0.0003,0.00002588,0.09017
40790,0.0001023,0.0299,0.0001811,0.09322
122710,0.0001535,0.0318,0.0002846,0.1083
8026,0.00005116,0.005,0.00002588,0.1026
24419,0.00005116,0.0005,0.00002588,0.1026
24425,0.00005116,0.0517,0.00005175,0.09322
122731,0.0001535,0.0135,0.00007763,0.08426
8046,0.00005116,0.0261,0.00002588,0.07565
40814,0.0003581,0.0004,0.0001294,0.09322
24434,0.0002047,0.01,0.0001035,0.09322
24435,0.00005116,0.0115,0.00002588,0.07565
89972,0.0003581,0.0255,0.0005434,0.08876
73589,0.0006140,0.0049,0.0003623,0.09322
8054,0.00005116,0.0465,0.00002588,0.08426
73598,0.0002047,0.0147,0.0002329,0.07249
57218,0.0002558,0.0046,0.0001035,0.05858
8067,0.00005116,0.0035,0.00007763,0.1083
89988,0.00005116,0.007,0.00002588,0.08340
122756,0.00005116,0.0455,0.00002588,0.09017
122760,0.0002558,0.0188,0.0004399,0.07249
89994,0.0002558,0.0255,0.0001294,0.08876
73611,0.0002047,0.0305,0.0002846,0.09322
24460,0.0001535,0.017,0.0001553,0.09322
40845,0.0006140,0.0317,0.0005952,0.07063
40847,0.001381,0.0199,0.002303,0.09322
40848,0.00005116,0.0009,0.00002588,0.09322
24465,0.00005116,0.0001,0.00002588,0.08426
8083,0.00005116,0.0044,0.00002588,0.1026
73622,0.0002558,0.0139,0.0002588,0.08426
57242,0.0004093,0.0188,0.0002588,0.1026
24481,0.0001023,0.0651,0.00005175,0.07195
24482,0.0001023,0.0182,0.0001294,0.1026
106403,0.0002558,0.0187,0.0003105,0.07565
57251,0.00005116,0.0274,0.00005175,0.07063
24484,0.0003070,0.025,0.0006469,0.08876
73639,0.0001535,0.0047,0.00007763,0.09017
73646,0.001381,0.0475,0.001009,0.08340
40880,0.0004605,0.0134,0.0006469,0.09322
40885,0.00005116,0.0417,0.00002588,0.05858
106426,0.001074,0.034,0.001423,0.1083
90045,0.00005116,0.0322,0.00002588,0.08340
8127,0.002661,0.0212,0.004813,0.09322
106433,0.0001023,0.0252,0.0003882,0.09017
40898,0.00005116,0.0003,0.00002588,0.08426
